order_id,customer_id,category,sales_amount,order_date,device,promo_code,review_score
2464,462,Toys,274.21,2025-12-15,mobile,SAVE10,3
2465,519,Toys,491.53,2025-03-16,tablet,,5
2466,648,Toys,374.95,2025-10-21,mobile,FLASH30,4
2467,84,Toys,215.3,2025-02-27,tablet,SAVE10,5
2468,107,Sports,11.98,2025-10-09,tablet,WELCOME15,2
2469,701,Beauty,395.98,2025-09-08,mobile,,3
2470,562,Books,266.33,2025-07-21,mobile,,4
2471,705,Toys,494.1,2025-04-26,tablet,,2
2472,711,Toys,102.28,2025-01-01,tablet,SUMMER20,4
2473,148,Electronics,350.52,2025-06-06,mobile,,3
2474,215,Sports,322.74,2025-04-08,mobile,SAVE10,1
2475,303,Electronics,111.47,2025-12-15,mobile,SUMMER20,3
2476,464,Electronics,216.74,2025-07-03,tablet,,1
2477,715,Sports,157.11,2025-07-18,desktop,FLASH30,3
2478,439,Sports,298.95,2025-09-02,tablet,SAVE10,4
2479,33,Books,166.62,2025-01-16,desktop,,4
2480,771,Sports,387.2,2025-08-05,tablet,,4
2481,28,Books,28.95,2025-09-07,mobile,,3
2482,557,Electronics,50.65,2025-11-20,mobile,,4
2483,768,Home & Garden,128.28,2025-08-29,mobile,,3
2484,566,Toys,354.98,2025-08-20,mobile,,1
2485,11,Beauty,72.91,2025-12-12,mobile,,1
2486,515,Clothing,236.96,2025-12-23,tablet,,5
2487,670,Beauty,33.87,2025-10-27,mobile,,2
2488,463,Home & Garden,428.24,2025-01-21,desktop,,4
2489,113,Beauty,85.85,2025-02-09,mobile,,4
2490,256,Electronics,199.78,2025-12-01,mobile,,1
2491,310,Clothing,119.48,2025-12-16,tablet,,2
2492,731,Books,406.13,2025-03-01,mobile,WELCOME15,2
2493,136,Beauty,489.61,2025-11-06,tablet,SAVE10,4
2494,509,Home & Garden,399.23,2025-08-09,mobile,,5
2495,109,Books,242.09,2025-05-23,desktop,,1
2496,67,Electronics,138.76,2025-12-07,desktop,,4
2497,520,Clothing,454.24,2025-03-12,mobile,SAVE10,2
2498,89,Sports,101.53,2025-04-11,desktop,,5
2499,270,Books,42.74,2025-12-03,mobile,,1
2500,574,Electronics,123.8,2025-03-17,desktop,WELCOME15,4
2501,12,Home & Garden,39.4,2025-01-07,mobile,,5
2502,544,Electronics,158.64,2025-03-12,desktop,FLASH30,4
2503,219,Clothing,335.38,2025-09-02,desktop,FLASH30,1
2504,177,Books,280.99,2025-11-18,tablet,SUMMER20,2
2505,684,Clothing,430.34,2025-03-16,mobile,,5
2506,75,Sports,90.72,2025-11-17,desktop,,2
2507,269,Books,39.24,2025-08-10,mobile,,4
2508,29,Clothing,339.11,2025-07-11,desktop,,5
2509,231,Beauty,454.68,2025-09-03,tablet,,2
2510,248,Sports,265.42,2025-09-12,mobile,,5
2511,32,Books,42.5,2025-02-13,tablet,WELCOME15,1
2512,379,Home & Garden,202.7,2025-08-26,tablet,,3
2513,549,Sports,170.27,2025-06-07,desktop,,4
2514,776,Toys,421.36,2025-10-29,tablet,WELCOME15,4
2515,346,Electronics,348.8,2025-06-25,tablet,SUMMER20,3
2516,645,Home & Garden,467.74,2025-05-28,tablet,FLASH30,3
2517,332,Clothing,287.35,2025-06-28,desktop,FLASH30,3
2518,531,Beauty,211.65,2025-05-16,tablet,,2
2519,787,Sports,446.37,2025-03-13,tablet,,2
2520,704,Beauty,187.13,2025-10-05,tablet,,2
2521,474,Sports,264.86,2025-03-02,tablet,,2
2522,211,Sports,397.07,2025-06-22,mobile,,3
2523,252,Books,247.33,2025-05-19,tablet,,5
2524,350,Clothing,134.82,2025-02-06,desktop,SUMMER20,4
2525,564,Books,11.6,2025-04-07,desktop,,4
2526,564,Sports,412.37,2025-09-19,tablet,,2
2527,273,Electronics,490.97,2025-11-18,desktop,SUMMER20,4
2528,448,Books,163.44,2025-03-13,mobile,SUMMER20,3
2529,779,Toys,497.15,2025-01-22,mobile,,1
2530,562,Sports,141.52,2025-02-19,tablet,,2
2531,41,Beauty,287.62,2025-01-06,mobile,,5
2532,737,Home & Garden,149.25,2025-05-04,mobile,FLASH30,5
2533,619,Sports,378.35,2025-10-10,desktop,FLASH30,2
2534,24,Sports,296.22,2025-04-23,mobile,,2
2535,555,Sports,18.55,2025-03-24,mobile,,4
2536,128,Electronics,130.63,2025-07-28,mobile,FLASH30,4
2537,625,Clothing,447.02,2025-04-23,desktop,SUMMER20,1
2538,245,Beauty,161.16,2025-10-24,tablet,,4
2539,219,Clothing,59.18,2025-02-11,desktop,,4
2540,154,Beauty,445.18,2025-11-11,desktop,SAVE10,5
2541,784,Home & Garden,110.51,2025-12-11,desktop,,5
2542,351,Home & Garden,20.15,2025-09-17,tablet,,4
2543,622,Clothing,192.75,2025-12-27,mobile,,2
2544,414,Clothing,116.78,2025-06-30,desktop,,2
2545,733,Home & Garden,450.24,2025-07-14,tablet,,1
2546,703,Sports,129.6,2025-12-24,mobile,,1
2547,399,Sports,179.14,2025-07-15,mobile,,4
2548,742,Books,455.5,2025-02-15,desktop,,3
2549,235,Home & Garden,189.63,2025-05-14,desktop,WELCOME15,2
2550,225,Toys,296.89,2025-09-22,tablet,FLASH30,1
2551,391,Home & Garden,33.51,2025-04-28,mobile,WELCOME15,1
2552,631,Beauty,280.88,2025-05-09,mobile,,4
2553,153,Home & Garden,79.4,2025-08-12,desktop,WELCOME15,2
2554,420,Home & Garden,91.65,2025-02-04,mobile,SUMMER20,5
2555,54,Sports,330.76,2025-04-01,desktop,,4
2556,172,Clothing,18.42,2025-04-11,tablet,SUMMER20,1
2557,792,Electronics,141.83,2025-04-02,tablet,SUMMER20,4
2558,567,Toys,190.78,2025-04-02,mobile,WELCOME15,2
2559,9,Home & Garden,429.15,2025-05-20,tablet,SAVE10,5
2560,517,Electronics,202.96,2025-03-27,mobile,,2
2561,136,Clothing,432.23,2025-07-08,tablet,,4
2562,252,Books,95.82,2025-02-26,tablet,FLASH30,2
2563,656,Sports,379.71,2025-02-04,desktop,WELCOME15,1
2564,295,Books,269.16,2025-09-08,tablet,,5
2565,555,Beauty,207.91,2025-09-26,desktop,,5
2566,592,Beauty,420.44,2025-07-27,desktop,,2
2567,516,Toys,254.87,2025-01-19,mobile,SUMMER20,5
2568,377,Toys,156.24,2025-11-06,desktop,,4
2569,307,Home & Garden,21.7,2025-09-07,mobile,SAVE10,2
2570,446,Toys,322.84,2025-03-17,desktop,WELCOME15,3
2571,406,Clothing,79.73,2025-04-27,desktop,,4
2572,409,Books,359.32,2025-07-10,mobile,,2
2573,426,Electronics,130.23,2025-03-16,tablet,SUMMER20,3
2574,384,Electronics,181.77,2025-07-17,tablet,,1
2575,613,Home & Garden,183.84,2025-09-20,tablet,,1
2576,491,Electronics,182.72,2025-04-10,desktop,WELCOME15,1
2577,104,Clothing,374.73,2025-10-15,desktop,SAVE10,1
2578,522,Clothing,319.03,2025-07-10,mobile,,4
2579,343,Toys,310.33,2025-06-27,tablet,,3
2580,377,Electronics,402.6,2025-10-27,mobile,,4
2581,444,Toys,261.85,2025-12-08,tablet,SUMMER20,2
2582,387,Home & Garden,333.7,2025-08-14,tablet,,2
2583,146,Toys,458.35,2025-02-17,tablet,,3
2584,404,Clothing,30.53,2025-06-05,mobile,WELCOME15,2
2585,429,Sports,104.9,2025-03-19,desktop,,2
2586,1,Electronics,90.06,2025-01-20,desktop,,1
2587,225,Books,458.42,2025-03-26,tablet,,1
2588,82,Beauty,235.21,2025-06-25,tablet,,4
2589,265,Sports,283.7,2025-06-19,tablet,,5
2590,160,Beauty,344.16,2025-10-29,tablet,,5
2591,797,Clothing,120.84,2025-01-12,desktop,,3
2592,337,Sports,157.28,2025-07-27,mobile,,3
2593,110,Toys,82.51,2025-04-25,mobile,FLASH30,4
2594,157,Electronics,351.72,2025-09-16,desktop,,4
2595,430,Sports,172.29,2025-02-11,mobile,WELCOME15,5
2596,493,Beauty,42.5,2025-06-10,mobile,,4
2597,443,Clothing,212.97,2025-01-16,desktop,,1
2598,316,Clothing,248.39,2025-09-09,desktop,FLASH30,4
2599,441,Toys,125.2,2025-05-05,tablet,WELCOME15,3
2600,164,Sports,170.3,2025-07-12,mobile,SUMMER20,1
2601,85,Toys,371.34,2025-03-18,tablet,,4
2602,95,Toys,405.97,2025-11-28,mobile,SAVE10,1
2603,483,Clothing,26.02,2025-05-30,desktop,,5
2604,90,Electronics,90.96,2025-06-08,desktop,SUMMER20,1
2605,597,Electronics,494.21,2025-11-11,mobile,FLASH30,2
2606,401,Toys,496.81,2025-02-25,desktop,,5
2607,539,Electronics,417.58,2025-05-26,mobile,SUMMER20,4
2608,621,Toys,137.39,2025-11-26,tablet,SUMMER20,4
2609,622,Clothing,347.63,2025-01-17,desktop,,2
2610,712,Books,407.03,2025-07-03,tablet,,3
2611,670,Beauty,409.17,2025-08-03,mobile,,3
2612,216,Clothing,236.03,2025-12-27,mobile,SAVE10,1
2613,61,Sports,438.82,2025-03-17,mobile,,2
2614,153,Beauty,45.99,2025-06-20,tablet,,5
2615,245,Beauty,245.98,2025-07-29,mobile,,2
2616,485,Beauty,26.58,2025-03-22,desktop,FLASH30,3
2617,68,Electronics,25.38,2025-05-10,desktop,WELCOME15,4
2618,475,Beauty,483.61,2025-12-30,desktop,,2
2619,335,Beauty,483.68,2025-08-05,tablet,,5
2620,717,Clothing,13.64,2025-03-26,desktop,,1
2621,499,Home & Garden,82.6,2025-03-13,mobile,,3
2622,208,Beauty,98.45,2025-01-20,mobile,,3
2623,630,Home & Garden,175.22,2025-02-23,desktop,FLASH30,2
2624,152,Home & Garden,343.37,2025-09-16,desktop,,5
2625,605,Sports,464.02,2025-04-11,desktop,SAVE10,4
2626,737,Sports,278.09,2025-10-03,desktop,SAVE10,3
2627,341,Electronics,209.59,2025-11-18,mobile,,4
2628,475,Sports,290.23,2025-06-11,tablet,FLASH30,4
2629,272,Home & Garden,446.84,2025-01-20,mobile,,4
2630,272,Electronics,270.06,2025-01-21,mobile,,2
2631,407,Electronics,220.71,2025-02-08,desktop,,1
2632,514,Toys,476.77,2025-11-24,desktop,SAVE10,4
2633,595,Clothing,271.7,2025-10-10,desktop,SUMMER20,2
2634,399,Sports,365.6,2025-04-01,tablet,FLASH30,1
2635,702,Books,49.04,2025-11-28,mobile,,1
2636,102,Clothing,466.23,2025-05-13,mobile,,3
2637,426,Clothing,453.92,2025-04-15,tablet,WELCOME15,3
2638,100,Toys,466.55,2025-06-08,tablet,SUMMER20,1
2639,160,Toys,69.51,2025-01-02,mobile,SUMMER20,3
2640,184,Electronics,384.8,2025-06-22,mobile,,5
2641,126,Books,337.32,2025-05-23,mobile,,1
2642,362,Clothing,200.06,2025-04-07,tablet,,1
2643,636,Toys,485.02,2025-02-14,mobile,WELCOME15,2
2644,351,Clothing,265.82,2025-12-20,tablet,FLASH30,4
2645,776,Beauty,182.18,2025-06-24,desktop,,1
2646,525,Toys,407.79,2025-04-19,mobile,FLASH30,5
2647,653,Books,389.0,2025-12-24,mobile,FLASH30,4
2648,571,Toys,234.35,2025-06-14,tablet,,2
2649,43,Electronics,231.93,2025-01-02,tablet,,1
2650,681,Home & Garden,327.87,2025-08-01,tablet,SAVE10,3
2651,475,Electronics,75.7,2025-02-19,tablet,SUMMER20,5
2652,140,Books,252.23,2025-10-10,tablet,,1
2653,640,Toys,25.92,2025-11-23,desktop,FLASH30,3
2654,550,Toys,218.56,2025-01-20,mobile,SAVE10,3
2655,681,Clothing,350.99,2025-07-14,mobile,,3
2656,422,Electronics,487.81,2025-07-06,mobile,,3
2657,757,Home & Garden,209.37,2025-01-14,desktop,,2
2658,729,Electronics,436.06,2025-09-26,tablet,SUMMER20,3
2659,117,Electronics,487.57,2025-06-20,desktop,SUMMER20,2
2660,591,Clothing,295.29,2025-02-10,mobile,SAVE10,3
2661,319,Toys,382.71,2025-10-05,mobile,,5
2662,674,Home & Garden,59.21,2025-07-26,mobile,,4
2663,96,Beauty,173.3,2025-01-27,mobile,SUMMER20,1
2664,603,Electronics,62.35,2025-09-02,mobile,,3
2665,416,Sports,62.38,2025-03-23,tablet,FLASH30,1
2666,343,Clothing,100.71,2025-10-19,tablet,SUMMER20,1
2667,482,Clothing,367.09,2025-03-06,mobile,FLASH30,4
2668,6,Beauty,266.26,2025-05-20,tablet,FLASH30,4
2669,561,Clothing,39.09,2025-04-19,tablet,,2
2670,541,Home & Garden,178.69,2025-07-27,tablet,,5
2671,295,Home & Garden,132.03,2025-03-05,tablet,,3
2672,664,Sports,253.86,2025-02-28,desktop,FLASH30,3
2673,708,Clothing,292.54,2025-11-25,tablet,SUMMER20,2
2674,136,Beauty,29.7,2025-05-08,tablet,SAVE10,1
2675,701,Books,75.15,2025-04-22,desktop,SUMMER20,5
2676,3,Beauty,113.0,2025-02-26,tablet,SAVE10,4
2677,110,Home & Garden,111.1,2025-03-15,mobile,SUMMER20,3
2678,333,Books,195.58,2025-09-23,tablet,,4
2679,680,Clothing,430.3,2025-03-16,mobile,,3
2680,193,Toys,336.27,2025-12-06,mobile,,4
2681,281,Books,33.98,2025-01-02,desktop,,2
2682,63,Toys,445.58,2025-01-31,tablet,,5
2683,297,Clothing,212.57,2025-05-28,mobile,,3
2684,182,Books,386.84,2025-08-31,tablet,SUMMER20,5
2685,466,Home & Garden,158.57,2025-04-25,desktop,FLASH30,3
2686,489,Books,142.12,2025-09-03,mobile,,2
2687,18,Toys,124.87,2025-09-06,desktop,FLASH30,5
2688,522,Beauty,467.65,2025-02-26,desktop,,5
2689,261,Beauty,58.43,2025-12-04,tablet,,4
2690,21,Electronics,287.91,2025-02-24,mobile,,3
2691,251,Toys,479.26,2025-10-12,tablet,WELCOME15,4
2692,542,Electronics,83.06,2025-01-11,desktop,,5
2693,350,Electronics,245.7,2025-04-06,mobile,,4
2694,258,Beauty,404.25,2025-10-28,mobile,,5
2695,579,Sports,184.87,2025-07-14,desktop,FLASH30,2
2696,333,Electronics,430.32,2025-07-02,desktop,FLASH30,5
2697,342,Books,121.51,2025-10-15,mobile,SUMMER20,1
2698,579,Clothing,123.34,2025-01-23,mobile,,4
2699,548,Beauty,45.58,2025-12-15,tablet,,2
2700,227,Beauty,115.12,2025-07-09,mobile,SAVE10,3
2701,12,Sports,210.48,2025-05-24,tablet,,2
2702,96,Home & Garden,462.55,2025-11-10,mobile,SUMMER20,3
2703,613,Sports,375.74,2025-05-04,mobile,,3
2704,555,Clothing,332.08,2025-12-23,tablet,SAVE10,4
2705,222,Toys,211.79,2025-06-19,mobile,SUMMER20,5
2706,597,Clothing,463.16,2025-05-23,mobile,,3
2707,366,Toys,231.65,2025-12-23,mobile,SAVE10,1
2708,643,Sports,20.47,2025-05-21,mobile,WELCOME15,2
2709,240,Beauty,32.15,2025-04-02,mobile,FLASH30,2
2710,136,Home & Garden,235.82,2025-12-05,desktop,FLASH30,5
2711,138,Electronics,67.76,2025-04-15,desktop,,4
2712,158,Beauty,41.0,2025-03-23,desktop,,1
2713,176,Home & Garden,27.21,2025-03-31,tablet,,1
2714,87,Toys,87.19,2025-02-07,mobile,,1
2715,446,Clothing,352.85,2025-03-27,desktop,,4
2716,162,Toys,498.64,2025-09-30,tablet,FLASH30,4
2717,436,Clothing,309.36,2025-08-16,desktop,,3
2718,621,Clothing,463.84,2025-01-11,mobile,,3
2719,385,Toys,272.37,2025-02-16,tablet,SUMMER20,2
2720,56,Clothing,371.13,2025-10-01,mobile,,4
2721,666,Sports,359.1,2025-03-11,mobile,WELCOME15,5
2722,238,Toys,71.95,2025-01-26,tablet,SUMMER20,2
2723,552,Sports,50.95,2025-09-26,tablet,SUMMER20,3
2724,268,Home & Garden,278.96,2025-04-02,mobile,,4
2725,211,Clothing,403.41,2025-04-23,tablet,SUMMER20,5
2726,152,Sports,226.75,2025-08-05,tablet,SUMMER20,3
2727,472,Clothing,343.86,2025-06-22,mobile,SAVE10,1
2728,799,Electronics,389.9,2025-12-20,mobile,SAVE10,1
2729,331,Clothing,381.2,2025-11-23,tablet,SUMMER20,1
2730,705,Clothing,245.58,2025-02-20,desktop,,1
2731,646,Beauty,484.64,2025-01-14,tablet,WELCOME15,3
2732,321,Books,339.37,2025-09-16,tablet,,3
2733,268,Clothing,51.67,2025-03-17,tablet,,3
2734,503,Sports,456.02,2025-02-09,mobile,WELCOME15,3
2735,514,Sports,396.27,2025-06-10,desktop,,1
2736,520,Books,238.98,2025-01-23,tablet,SAVE10,1
2737,678,Home & Garden,444.04,2025-07-13,desktop,,1
2738,371,Beauty,262.79,2025-09-29,mobile,,4
2739,577,Electronics,125.54,2025-03-18,desktop,FLASH30,3
2740,379,Beauty,34.01,2025-06-08,mobile,,1
2741,566,Beauty,29.29,2025-08-29,mobile,,2
2742,247,Books,305.03,2025-11-11,tablet,,5
2743,364,Toys,499.38,2025-11-16,tablet,WELCOME15,2
2744,67,Electronics,141.23,2025-01-25,mobile,,3
2745,542,Electronics,446.2,2025-09-28,tablet,SAVE10,3
2746,641,Beauty,136.74,2025-11-26,mobile,,4
2747,255,Sports,104.99,2025-04-07,tablet,SUMMER20,4
2748,275,Clothing,85.88,2025-02-03,mobile,,5
2749,695,Home & Garden,365.73,2025-09-25,tablet,,4
2750,305,Clothing,20.15,2025-08-03,tablet,WELCOME15,3
2751,740,Beauty,424.07,2025-08-09,mobile,SUMMER20,3
2752,797,Home & Garden,50.26,2025-01-21,desktop,,4
2753,161,Home & Garden,473.61,2025-07-11,desktop,SAVE10,2
2754,413,Toys,122.25,2025-12-12,desktop,,5
2755,700,Clothing,153.98,2025-01-12,tablet,SUMMER20,4
2756,387,Home & Garden,211.48,2025-05-24,desktop,SAVE10,2
2757,749,Electronics,190.5,2025-10-12,tablet,WELCOME15,3
2758,340,Beauty,486.51,2025-08-27,tablet,SAVE10,3
2759,39,Home & Garden,346.55,2025-01-30,desktop,FLASH30,2
2760,222,Clothing,485.17,2025-07-01,mobile,,5
2761,323,Beauty,69.87,2025-04-24,mobile,SUMMER20,1
2762,97,Beauty,303.93,2025-09-27,desktop,SUMMER20,5
2763,50,Sports,488.04,2025-05-04,tablet,SUMMER20,2
2764,505,Clothing,76.01,2025-11-26,desktop,FLASH30,1
2765,417,Toys,27.03,2025-02-09,mobile,,3
2766,399,Electronics,236.24,2025-09-14,desktop,SAVE10,1
2767,190,Clothing,411.97,2025-01-16,tablet,SUMMER20,3
2768,798,Books,64.89,2025-03-07,tablet,SAVE10,2
2769,705,Books,173.59,2025-11-23,tablet,,3
2770,747,Home & Garden,413.29,2025-11-02,mobile,,1
2771,636,Beauty,114.71,2025-07-08,tablet,,2
2772,60,Electronics,162.5,2025-02-06,mobile,,1
2773,553,Home & Garden,120.66,2025-07-23,tablet,,3
2774,28,Sports,78.25,2025-07-28,mobile,WELCOME15,2
2775,221,Sports,304.96,2025-03-17,mobile,FLASH30,4
2776,282,Home & Garden,175.47,2025-02-09,mobile,,1
2777,713,Beauty,430.07,2025-05-31,mobile,,1
2778,376,Beauty,20.41,2025-06-22,mobile,,4
2779,439,Books,483.48,2025-01-24,tablet,SUMMER20,1
2780,765,Clothing,218.99,2025-01-10,mobile,FLASH30,1
2781,533,Clothing,187.05,2025-07-23,tablet,SUMMER20,1
2782,396,Clothing,345.6,2025-02-07,desktop,FLASH30,1
2783,180,Toys,117.12,2025-06-24,desktop,SAVE10,4
2784,522,Sports,99.87,2025-10-20,mobile,,4
2785,435,Toys,285.07,2025-03-15,tablet,FLASH30,5
2786,271,Home & Garden,377.34,2025-01-21,mobile,FLASH30,3
2787,568,Electronics,398.97,2025-08-18,mobile,,3
2788,244,Books,432.79,2025-10-09,tablet,WELCOME15,4
2789,48,Clothing,124.54,2025-07-11,tablet,SUMMER20,1
2790,105,Beauty,191.58,2025-12-20,tablet,SAVE10,5
2791,49,Sports,190.44,2025-10-17,tablet,SUMMER20,3
2792,293,Sports,99.07,2025-01-09,tablet,,3
2793,597,Toys,91.14,2025-11-03,tablet,,5
2794,587,Toys,194.18,2025-12-03,desktop,,1
2795,535,Home & Garden,81.14,2025-07-07,tablet,,5
2796,255,Clothing,171.87,2025-02-22,desktop,SAVE10,5
2797,318,Sports,313.2,2025-04-10,mobile,FLASH30,1
2798,190,Toys,392.36,2025-04-25,desktop,WELCOME15,4
2799,414,Sports,284.33,2025-01-29,desktop,SAVE10,5
2800,485,Clothing,205.02,2025-03-02,desktop,,1
2801,658,Books,95.22,2025-04-21,desktop,FLASH30,5
2802,622,Clothing,169.63,2025-12-06,tablet,,2
2803,533,Clothing,332.06,2025-10-15,mobile,,1
2804,353,Books,444.77,2025-03-02,mobile,,3
2805,31,Sports,404.25,2025-03-17,desktop,,5
2806,693,Clothing,222.73,2025-05-17,mobile,,5
2807,388,Home & Garden,209.39,2025-02-07,mobile,SAVE10,5
2808,494,Toys,218.72,2025-12-11,tablet,WELCOME15,2
2809,542,Home & Garden,290.04,2025-03-03,desktop,FLASH30,3
2810,409,Sports,82.99,2025-10-28,desktop,,1
2811,31,Toys,480.02,2025-09-02,mobile,SAVE10,1
2812,684,Toys,261.81,2025-11-04,desktop,,1
2813,57,Electronics,418.52,2025-07-18,tablet,FLASH30,1
2814,84,Beauty,104.73,2025-11-10,desktop,SAVE10,1
2815,68,Books,268.63,2025-11-10,tablet,,1
2816,301,Beauty,307.2,2025-06-14,mobile,,4
2817,793,Clothing,432.82,2025-09-25,mobile,,4
2818,643,Clothing,34.65,2025-07-08,mobile,,3
2819,18,Books,225.92,2025-11-03,desktop,,2
2820,60,Beauty,472.04,2025-03-13,tablet,,4
2821,688,Clothing,302.19,2025-06-26,mobile,SUMMER20,4
2822,743,Beauty,414.74,2025-07-16,mobile,WELCOME15,5
2823,717,Sports,42.73,2025-05-15,mobile,,5
2824,691,Sports,138.77,2025-04-10,mobile,FLASH30,4
2825,238,Electronics,469.25,2025-06-10,desktop,WELCOME15,2
2826,354,Books,63.27,2025-10-06,mobile,,1
2827,210,Toys,498.09,2025-03-26,tablet,SUMMER20,1
2828,618,Clothing,10.23,2025-02-27,mobile,,2
2829,526,Beauty,165.7,2025-08-28,desktop,,4
2830,125,Clothing,116.94,2025-02-08,tablet,,3
2831,271,Sports,34.1,2025-03-28,tablet,,1
2832,145,Toys,203.84,2025-09-19,mobile,SUMMER20,4
2833,283,Home & Garden,497.52,2025-05-02,desktop,FLASH30,3
2834,105,Books,240.5,2025-02-25,mobile,,4
2835,684,Sports,93.46,2025-04-06,mobile,SAVE10,2
2836,655,Electronics,440.31,2025-10-29,tablet,WELCOME15,1
2837,644,Clothing,137.94,2025-08-03,mobile,,4
2838,749,Beauty,307.18,2025-04-30,desktop,FLASH30,5
2839,249,Electronics,425.56,2025-04-01,tablet,,4
2840,30,Home & Garden,122.17,2025-08-19,tablet,SAVE10,4
2841,720,Sports,276.85,2025-11-22,desktop,,1
2842,465,Books,353.05,2025-07-26,desktop,FLASH30,4
2843,531,Toys,405.73,2025-01-08,desktop,SAVE10,4
2844,554,Clothing,51.33,2025-03-29,mobile,FLASH30,3
2845,336,Beauty,88.02,2025-07-21,tablet,,1
2846,796,Home & Garden,274.15,2025-08-18,mobile,,4
2847,584,Clothing,368.92,2025-09-25,tablet,WELCOME15,1
2848,585,Clothing,170.42,2025-07-23,desktop,SAVE10,5
2849,605,Sports,388.56,2025-05-18,mobile,,5
2850,624,Sports,151.51,2025-10-07,mobile,WELCOME15,2
2851,39,Toys,172.13,2025-01-18,tablet,FLASH30,5
2852,444,Beauty,303.13,2025-12-21,desktop,,2
2853,306,Sports,175.48,2025-11-09,tablet,SUMMER20,1
2854,291,Home & Garden,231.41,2025-10-07,tablet,,1
2855,712,Beauty,226.29,2025-07-02,mobile,FLASH30,5
2856,412,Books,201.34,2025-04-11,tablet,WELCOME15,1
2857,631,Books,144.7,2025-02-09,tablet,SUMMER20,4
2858,507,Sports,270.78,2025-07-16,tablet,WELCOME15,5
2859,589,Books,257.84,2025-03-20,mobile,,5
2860,591,Clothing,252.01,2025-01-20,tablet,,5
2861,1,Books,325.34,2025-12-16,tablet,FLASH30,3
2862,54,Beauty,141.97,2025-01-16,tablet,,4
2863,391,Beauty,313.57,2025-12-18,desktop,SAVE10,1
2864,690,Electronics,92.28,2025-10-05,mobile,,3
2865,275,Home & Garden,99.45,2025-09-26,desktop,,5
2866,404,Clothing,78.77,2025-11-10,desktop,WELCOME15,2
2867,650,Clothing,344.93,2025-10-22,desktop,,2
2868,200,Sports,480.63,2025-10-21,mobile,,4
2869,169,Home & Garden,49.01,2025-12-15,desktop,WELCOME15,5
2870,780,Home & Garden,363.99,2025-09-05,mobile,,4
2871,172,Sports,94.21,2025-10-29,mobile,FLASH30,3
2872,543,Sports,393.02,2025-07-09,mobile,FLASH30,5
2873,109,Sports,358.2,2025-07-09,desktop,SAVE10,4
2874,532,Home & Garden,478.57,2025-10-14,desktop,SAVE10,5
2875,329,Toys,249.01,2025-12-15,desktop,,2
2876,8,Clothing,160.24,2025-11-16,mobile,SUMMER20,1
2877,493,Sports,247.28,2025-01-25,mobile,,5
2878,242,Home & Garden,398.79,2025-02-14,desktop,FLASH30,4
2879,315,Electronics,169.37,2025-08-21,mobile,,3
2880,208,Electronics,116.13,2025-03-30,desktop,FLASH30,4
2881,488,Beauty,424.48,2025-09-26,mobile,FLASH30,4
2882,459,Toys,165.49,2025-01-09,tablet,,2
2883,714,Toys,325.22,2025-02-25,desktop,SUMMER20,1
2884,795,Home & Garden,96.89,2025-07-16,tablet,SUMMER20,5
2885,537,Books,285.13,2025-11-06,tablet,WELCOME15,4
2886,7,Home & Garden,186.88,2025-05-01,tablet,,4
2887,167,Clothing,468.24,2025-10-13,desktop,,1
2888,333,Toys,388.73,2025-09-17,desktop,,5
2889,453,Home & Garden,156.34,2025-03-27,mobile,,3
2890,523,Home & Garden,491.75,2025-12-09,desktop,,5
2891,433,Home & Garden,400.34,2025-06-12,tablet,,2
2892,515,Clothing,159.23,2025-11-11,mobile,SUMMER20,4
2893,341,Electronics,76.7,2025-01-04,mobile,SAVE10,2
2894,315,Home & Garden,323.19,2025-10-28,tablet,FLASH30,1
2895,243,Clothing,324.9,2025-03-01,desktop,,1
2896,214,Electronics,168.75,2025-09-04,mobile,FLASH30,4
2897,569,Beauty,99.25,2025-02-21,desktop,,3
2898,533,Sports,312.29,2025-07-17,tablet,,2
2899,512,Toys,348.28,2025-04-24,desktop,,4
2900,737,Home & Garden,325.14,2025-03-18,tablet,SAVE10,2
2901,376,Toys,262.5,2025-12-27,mobile,,3
2902,215,Electronics,267.66,2025-03-30,tablet,SUMMER20,2
2903,195,Toys,40.83,2025-04-13,tablet,WELCOME15,1
2904,642,Home & Garden,315.79,2025-01-31,desktop,SAVE10,1
2905,533,Clothing,213.53,2025-09-08,mobile,FLASH30,5
2906,475,Home & Garden,21.87,2025-03-26,desktop,,5
2907,724,Electronics,335.93,2025-04-01,mobile,,4
2908,476,Home & Garden,137.57,2025-07-05,tablet,,4
2909,139,Books,85.83,2025-10-20,mobile,,2
2910,634,Electronics,260.35,2025-12-09,tablet,,4
2911,674,Sports,128.13,2025-02-22,desktop,SAVE10,5
2912,187,Beauty,225.37,2025-03-03,tablet,,2
2913,65,Books,346.87,2025-04-12,desktop,FLASH30,5
2914,672,Sports,483.64,2025-01-15,desktop,WELCOME15,2
2915,159,Sports,478.04,2025-11-11,mobile,,2
2916,104,Beauty,219.28,2025-06-17,tablet,SUMMER20,3
2917,242,Sports,279.82,2025-05-02,mobile,,3
2918,720,Clothing,396.78,2025-10-04,mobile,,5
2919,316,Home & Garden,214.76,2025-09-08,tablet,,4
2920,225,Clothing,406.04,2025-05-29,mobile,SAVE10,5
2921,341,Home & Garden,434.06,2025-10-23,desktop,SUMMER20,2
2922,458,Sports,414.19,2025-10-26,desktop,SAVE10,2
